Carlos Vincent,Jonathanfurt,49442,690,9572,40,60.0,True
Jason Haynes,North Randymouth,38609,655,16001,3,30.0,False
Timothy Coleman,North Gregory,46540,601,12864,28,45.0,False
Stanley Benson,Collinsberg,66046,623,41191,4,40.0,False
Brian Thompson,North Nathanhaven,111830,557,35957,33,50.0,False
Wendy Smith,North Thomashaven,112978,705,32535,31,75.0,True
Bethany Baxter MD,Scotttown,106724,579,30236,8,45.0,False
Jennifer Baker MD,Jonesville,101874,468,4504,13,60.0,True
Crystal Wolf,Petersonchester,123343,654,46641,37,65.0,True
Sharon Patel,Spencerburgh,72622,677,18349,32,65.0,True
Carl Powers,New Mark,79925,559,24725,17,45.0,False
Michael Patterson,Deniseport,108301,778,23186,9,85.0,True
Sarah Jones,East Eric,99541,758,19708,34,85.0,True
Nancy Rowland,South Samuelfurt,68652,511,16918,18,45.0,False
Meghan Jackson,North James,89469,688,45897,10,65.0,True
Stephanie Gomez,Lake Amyland,96263,696,17183,2,65.0,True
Miguel Lee,Lynchbury,109354,632,48132,34,60.0,True
Brianna Hanson,West Melanie,86387,612,1774,2,60.0,True
Sharon French,New Cesarfurt,42999,751,32075,32,60.0,True
Taylor Kirby,Vanessaview,133952,560,17671,23,55.0,False
Jeffrey Petersen,Port Amanda,121983,670,46117,4,65.0,True
Manuel Cole,North Darlenemouth,44996,546,43182,38,25.0,False
Joshua Horne,Morganfurt,141777,735,39425,33,75.0,True
Brittney Tanner,West Victoriamouth,115814,792,38930,8,80.0,True
Ashley Franco,West Nicholas,115316,337,6868,38,60.0,True
Tracey Page,West David,145042,508,37486,14,50.0,False
Carla Young,East Theresaside,130789,811,2971,25,100.0,True
Brooke Keith,East Zachary,102264,827,4235,36,100.0,True
Christy Thomas,Port Darylburgh,124481,535,12516,0,40.0,False
Michael Cruz,Grayton,143441,330,34287,40,55.0,False
Shawna Gillespie,Espinozaville,58183,311,36896,5,30.0,False
Chelsey Reyes,West Bryanbury,86370,596,21927,15,60.0,True
Angela Dixon,Port Timothychester,89186,441,13778,20,50.0,False
Sean Chapman,North Adamtown,146403,768,27494,11,90.0,True
Robert Ramirez,Stephanieshire,59949,688,29674,4,50.0,False
Steven Price,Christophertown,84239,702,25311,19,70.0,True
Michelle Padilla,West Aaron,74424,757,36497,20,70.0,True
Lucas Nielsen,Kelseyfort,138451,342,35261,39,50.0,False
Raymond Wolf,Barnesborough,89441,601,37304,9,50.0,False
Nicholas Cunningham,Mooremouth,82262,315,35600,14,40.0,False
Kristin Meyer,South Allisonfort,84524,374,24860,1,30.0,False
Kevin White,Anthonyshire,125631,765,25710,1,75.0,True
Cynthia Johnson,East Ryanstad,42463,765,42357,33,60.0,True
Sandra Lopez,West Tiffanyside,70966,305,38462,23,35.0,False
Teresa Bowers,Matthewmouth,85936,420,31183,31,45.0,False
Michael Lambert,South Kenneth,70963,489,5890,6,45.0,False
Rebecca Newman,West Christopher,117177,712,10028,27,85.0,True
Christopher Morrison,Cookshire,63408,376,30443,3,25.0,False
Sierra Gentry,Jenniferstad,79060,572,9643,6,45.0,False
Hannah Carter,Basston,50006,626,29515,32,50.0,False
Ryan Thomas,Tylertown,120023,318,49124,3,35.0,False
James Schaefer,Robertton,92163,770,12251,13,85.0,True
Diana Lin,New Frank,38799,635,48259,17,40.0,False
Brandon Meyer,East Haley,41957,763,16752,5,60.0,True
Jason Price,Adamland,139022,360,24031,35,55.0,False
Nicole Brown,New Nathantown,41188,482,31397,6,20.0,False
name,city,income,credit_score,loan_amount,years_employed,points,loan_approved
Person_0,Mumbai,146723,639,154819,8,71.02998955699844,True
Person_1,Chennai,171508,655,350355,13,82.83257265858377,True
Person_2,Kolkata,32338,467,75718,5,39.46518850292309,False
Person_3,Kolkata,48619,751,62151,10,65.75660317388407,True
Person_4,Chennai,163888,404,245194,6,56.9246209783843,False
Person_5,Chennai,158823,449,180264,14,70.24033784910814,False
Person_6,Kolkata,169593,445,213505,6,60.1923197100822,False
Person_7,Chennai,104909,598,129257,2,53.77334748819735,False
Person_8,Mumbai,175985,466,98407,11,69.52947715691646,False
Person_9,Kolkata,179964,347,109928,5,54.555026935833226,False
Person_10,Mumbai,152487,538,320904,5,61.66788472967067,False
Person_11,Mumbai,54078,306,63653,8,37.54201581911539,False
Person_12,Bangalore,56807,763,55658,1,54.83380678946814,False
Person_13,Mumbai,177364,752,391085,4,76.55990105099487,False
Person_14,Kolkata,38147,670,79452,9,57.99218806833386,True
Person_15,Kolkata,94943,848,145735,2,66.98400836852193,True
Person_16,Chennai,57369,786,71676,10,69.1282089514792,True
Person_17,Bangalore,197650,510,449097,9,72.51101844039326,False
Person_18,Bangalore,86168,464,205329,12,57.364954305511816,False
Person_19,Bangalore,55845,424,74946,1,34.74829928770821,False
Person_20,Kolkata,66131,636,74184,10,61.61926217498107,True
Person_21,Kolkata,49048,491,81212,7,46.241135079336175,False
Person_22,Kolkata,124448,513,119798,6,57.41911347074074,False
Person_23,Chennai,102697,627,155377,9,65.14735848879778,True
Person_24,Chennai,94548,680,102668,11,69.89953554299889,True
Person_25,Kolkata,62047,538,83461,5,48.098967412447465,False
Person_26,Kolkata,91129,831,168954,8,73.98321391199948,True
Person_27,Bangalore,190396,381,454983,3,55.2630205830388,False
Person_28,Mumbai,180645,662,117525,5,73.18661066751199,True
Person_29,Bangalore,59097,804,94918,13,74.73200250658934,True
Person_30,Kolkata,141234,501,79758,3,54.94595829700024,False
Person_31,Chennai,158728,803,176394,2,73.90675705360687,True
Person_32,Mumbai,37145,336,65803,8,36.766225494783896,False
Person_33,Kolkata,62299,701,142101,6,59.15358226388421,False
Person_34,Delhi,109487,475,189094,2,47.224901042799836,False
Person_35,Bangalore,79889,844,67094,12,78.77584294068603,True
Person_36,Chennai,36476,766,39141,3,54.8171144190959,False
Person_37,Chennai,138164,500,97647,4,55.85510716736872,False
Person_38,Bangalore,67925,839,92175,6,68.1153108002254,True
Person_39,Bangalore,153843,846,161836,10,87.13183267175553,True
Person_40,Mumbai,140977,693,189006,10,76.20151765402672,True
Person_41,Bangalore,135146,341,117918,13,58.906511496610435,False
Person_42,Bangalore,89859,692,116593,6,62.75905950031357,True
Person_43,Chennai,131159,740,327345,5,70.3503496949323,False
Person_44,Mumbai,57199,805,73798,9,68.7917790980523,True
Person_45,Chennai,198038,619,132781,12,83.26670994768077,True
Person_46,Delhi,147259,514,298375,3,56.61460852738801,False
Person_47,Chennai,143986,370,315918,10,57.65296471514485,False
Person_48,Bangalore,78430,535,114274,4,48.95190386101079,False
Person_49,Kolkata,76776,580,40763,3,49.922237902997885,False
Person_50,Delhi,179666,461,265003,14,74.07334253335056,False
Person_51,Delhi,30780,490,39061,11,49.15580799451714,False
Person_52,Chennai,99950,308,117309,4,38.827656853786586,False
Person_53,Delhi,176285,359,272734,3,51.851797758366786,False
Person_54,Kolkata,110965,524,99007,13,66.04328737401231,False
Person_55,Mumbai,120709,586,221638,1,54.00940336626156,False
Person_56,Kolkata,68962,468,84577,14,57.875936267473975,False
Person_57,Bangalore,174932,361,343334,10,61.76645117355694,False
Person_58,Mumbai,190178,648,120639,3,70.9361959039681,True
Person_59,Mumbai,184873,741,192039,10,85.61086301622076,True
Person_60,Mumbai,160721,313,348376,14,62.52509907277123,False
Person_61,Delhi,187610,463,272644,14,75.38284584126764,False
Person_62,Chennai,179711,719,254139,5,76.39942171600507,True
Person_63,Chennai,39739,819,69532,1,55.567173875156264,False
Person_64,Chennai,157469,847,105781,11,89.16324459338588,True
Person_65,Kolkata,106151,327,91384,10,49.44708250929412,False
Person_66,Delhi,166319,745,354981,8,80.20531578154849,True
Person_67,Mumbai,86050,507,84054,13,61.305233692470765,False
Person_68,Chennai,141530,769,138446,6,75.04078801312029,True
Person_69,Kolkata,171906,403,357347,3,53.783041799365016,False
Person_70,Kolkata,43048,725,75106,14,69.10564742007767,True
Person_71,Kolkata,144761,400,318468,9,58.10537416805117,False
Person_72,Bangalore,80914,840,63737,11,77.26576045782616,True
Person_73,Bangalore,174462,821,117400,13,93.04047382792342,True
Person_74,Mumbai,104801,405,194256,14,59.54705997083491,False
Person_75,Delhi,103877,576,73698,12,66.61011083769564,False
Person_76,Chennai,101839,364,205653,6,45.26232829133894,False
Person_77,Chennai,126874,487,118045,8,59.11082281850261,False
Person_78,Kolkata,168212,616,379428,8,72.90109154980927,False
Person_79,Bangalore,52928,437,59274,10,47.9325039337239,False
Person_80,Bangalore,35943,642,43367,8,54.585886721947745,False
Person_81,Bangalore,99932,404,239767,12,55.9005865252626,False
Person_82,Mumbai,48683,845,61727,12,74.15275986017666,True
Person_83,Chennai,141609,679,175619,2,64.04423720007364,True
Person_84,Bangalore,47221,409,52020,11,46.857782448436495,False
Person_85,Kolkata,54395,844,29774,9,70.6652062966647,True
Person_86,Bangalore,89740,653,180114,6,60.44708801467945,True
Person_87,Mumbai,121143,616,166364,6,62.98208039098154,True
Person_88,Chennai,115321,565,227503,8,61.96573544824743,False
Person_89,Delhi,82877,364,128692,10,48.131702349618614,False
Person_90,Bangalore,147111,632,341495,12,76.39072308109269,False
Person_91,Mumbai,71912,812,59036,1,59.982396971651426,False
Person_92,Delhi,85315,432,207423,9,51.06890956345531,False
Person_93,Bangalore,121087,839,251322,3,71.80561135770242,True
Person_94,Delhi,128548,834,181780,5,75.48802723678028,True
Person_95,Bangalore,197072,795,166653,2,79.18900567823763,True
Person_96,Mumbai,152859,668,127228,4,67.94218412420855,True
Person_97,Kolkata,33309,398,50115,13,46.98061772356687,False
Person_98,Kolkata,86537,616,71908,14,69.218635536052,True
Person_99,Kolkata,136008,422,220048,3,49.51483089872726,False
Person_100,Kolkata,176009,619,141236,6,71.39022078822578,True
Person_101,Bangalore,36045,794,41071,10,66.39950933988622,True
Person_102,Delhi,39976,756,36622,7,60.46827773853731,True
Person_103,Delhi,116928,821,248777,7,75.8370893859827,True
Person_104,Delhi,136494,819,153077,4,74.36925918063979,True
Person_105,Bangalore,166019,614,168341,13,79.59728089438389,True
Person_106,Mumbai,136493,841,134601,1,71.37751250972741,False
Person_107,Delhi,199849,778,132656,13,94.3199309700325,True
Person_108,Bangalore,173893,319,104791,13,63.42569370902139,False
Person_109,Bangalore,43726,429,77997,2,34.65274744154027,False
Person_110,Mumbai,40165,592,49926,14,60.84957501156866,False
Person_111,Delhi,146985,431,172776,6,55.976861033525566,False
Person_112,Delhi,127161,655,309210,8,69.0362350174195,False
Person_113,Delhi,92188,353,177819,13,53.16730815612752,False
Person_114,Kolkata,125156,686,70010,7,69.13037832545763,True
Person_115,Mumbai,61289,564,109281,7,52.37179758353929,False
Person_116,Kolkata,124221,514,195028,12,66.01530824925679,False
Person_117,Delhi,60695,759,37980,9,66.61040951535674,True
Person_118,Mumbai,148149,757,140598,11,82.47082631169063,True
Person_119,Kolkata,139252,342,175068,7,51.00993890156972,False
Person_120,Bangalore,148709,577,176023,10,70.5380376528853,False
Person_121,Chennai,189117,429,191557,9,66.46608730961191,False
Person_122,Bangalore,162576,649,167094,1,63.99668622031048,False
Person_123,Bangalore,151629,843,173014,3,76.62319066666562,True
Person_124,Kolkata,33105,405,75750,4,34.504632991891576,False
Person_125,Mumbai,115919,300,136647,6,43.61007658663419,False
Person_126,Mumbai,185623,731,308963,12,87.9922947719474,True
Person_127,Delhi,37378,605,87519,5,48.33899813670023,False
Person_128,Chennai,108032,826,234507,14,84.79652007534561,True
Person_129,Kolkata,90292,352,174914,6,42.82402346756653,False
Person_130,Mumbai,62867,819,78523,12,74.75140562784023,True
Person_131,Kolkata,77073,629,93759,9,61.42057899591269,True
Person_132,Kolkata,183129,624,435666,6,72.75256810466351,False
Person_133,Chennai,170648,413,145337,14,69.89682222854384,False
Person_134,Bangalore,138919,446,144077,10,61.3633395045481,False
Person_135,Kolkata,137391,465,233577,8,59.39459441763172,False
Person_136,Mumbai,121471,678,216654,5,65.24977836621427,True
Person_137,Chennai,38043,438,85696,9,44.329525890083175,False
Person_138,Delhi,188025,598,95754,10,77.67199998419828,False
Person_139,Chennai,65282,575,57140,3,47.9036494947254,False
Person_140,Kolkata,94785,477,138760,14,62.279631003018594,False
Person_141,Mumbai,86183,653,116853,7,61.341994705332226,True
Person_142,Kolkata,157099,453,235834,5,57.359833498655995,False
Person_143,Kolkata,79063,500,97399,10,55.5594793216676,False
Person_144,Kolkata,30945,414,55023,5,36.13854651018877,False
Person_145,Mumbai,85589,367,152656,10,48.71506041866228,False
Person_146,Chennai,143540,744,102781,13,83.87176461426601,True
Person_147,Kolkata,198407,744,99988,11,89.24644159838903,True
Person_148,Chennai,91910,625,178862,8,61.98274204584237,True
Person_149,Delhi,55758,658,119149,14,67.07138093513635,True
Person_150,Kolkata,163793,444,229423,6,59.26330909044604,False
Person_151,Bangalore,79522,574,122183,3,49.98128530407147,False
Person_152,Kolkata,189180,808,390465,3,80.19822841742909,True
Person_153,Chennai,149043,478,338245,9,63.336047586365524,False
Person_154,Mumbai,193225,776,142665,6,83.20847024126994,True
Person_155,Mumbai,47368,713,78730,11,64.76219013138245,True
Person_156,Chennai,194358,452,444603,14,75.74820468753722,False
Person_157,Chennai,187569,403,221108,1,53.27585418259884,False
Person_158,Delhi,172647,374,93331,6,56.47404763452714,False
Person_159,Mumbai,36749,427,29333,14,50.6311824689367,False
Person_160,Bangalore,116366,644,124033,6,63.9124351231313,True
Person_161,Bangalore,128999,830,286909,1,69.6061119527253,False
Person_162,Bangalore,177199,458,361980,11,69.24102808154173,False
Person_163,Bangalore,173808,837,279610,2,78.1692434881903,True
Person_164,Bangalore,107858,725,102824,8,70.25780942062208,True
Person_165,Kolkata,136607,322,243358,13,58.008061565169285,False
Person_166,Kolkata,108496,346,170069,3,40.91655521063078,False
Person_167,Delhi,148591,824,211472,6,79.33545989698709,True
Person_168,Bangalore,187553,443,193734,9,67.05496627152989,False
Person_169,Bangalore,116696,718,104525,14,79.74345837296195,True
Person_170,Delhi,164443,384,142423,9,60.11713257846236,False
Person_171,Mumbai,96055,715,99467,3,60.755886255040636,True
Person_172,Mumbai,193025,781,157711,2,77.758295722656,True
Person_173,Chennai,197266,755,120177,9,86.86517075961248,True
Person_174,Chennai,71888,596,47626,14,65.84434241597238,False
Person_175,Mumbai,92426,411,47513,2,40.90049482487474,False
Person_176,Mumbai,68405,529,144937,12,58.52346073733584,False
Person_177,Mumbai,138319,395,97585,3,48.27332015038696,False
Person_178,Chennai,72605,677,181320,14,70.71662142654789,False
Person_179,Mumbai,101102,455,210372,7,51.93326712301968,False
Person_180,Bangalore,53506,720,121000,9,63.23770997319045,False
Person_181,Kolkata,74405,404,71996,5,42.0707131024767,False
Person_182,Mumbai,62002,629,130476,9,59.15944285164167,True
Person_183,Kolkata,100019,738,224206,3,62.70355529800252,False
Person_184,Mumbai,121590,431,96120,1,45.023934725797986,False
Person_185,Mumbai,50922,681,49096,10,61.98448040278239,True
Person_186,Mumbai,122036,437,201289,12,61.1580760031474,False
Person_187,Mumbai,58802,569,120145,2,45.14992786474301,False
Person_188,Chennai,171692,849,269607,5,82.84337187117077,True
Person_189,Bangalore,163130,695,194397,1,66.78568644359378,False
Person_190,Kolkata,37649,763,38292,9,63.38806023967422,True
Person_191,Kolkata,55635,749,67290,10,66.6915824297182,True
Person_192,Chennai,162787,630,185229,4,67.19641025341457,True
Person_193,Bangalore,194753,552,453844,14,81.68982037020312,False
Person_194,Delhi,135458,584,314721,14,74.67601063640447,False
Person_195,Kolkata,95572,573,230098,8,59.473336641327464,False
Person_196,Chennai,173721,319,208425,1,46.257031017971386,False
Person_197,Delhi,68225,538,164263,1,43.31158098150767,False
Person_198,Delhi,166052,569,215371,10,72.66945884961906,False
Person_199,Bangalore,173516,717,149704,7,78.20946768261058,True
Person_200,Mumbai,48887,609,35234,13,61.72958492798641,True
Person_201,Delhi,82956,330,120887,12,49.000697755059356,False
Person_202,Bangalore,124351,403,167620,2,45.219686392238195,False
Person_203,Kolkata,118694,485,270379,9,59.19448332652024,False
Person_204,Delhi,176326,427,421170,3,55.85794908090113,False
Person_205,Bangalore,199761,509,344375,8,71.34034157680036,False
Person_206,Bangalore,42467,713,93037,7,58.31259632585712,True
Person_207,Delhi,105501,580,178695,4,55.66048591203411,False
Person_208,Bangalore,79886,552,172660,5,51.59892225567993,False
Person_209,Kolkata,42839,318,103890,10,39.41882849350426,False
Person_210,Bangalore,133638,435,300803,9,58.49538890357225,False
Person_211,Chennai,45083,522,35583,8,48.89835802092408,False
Person_212,Kolkata,101028,302,179471,7,42.92216473600648,False
Person_213,Chennai,176797,535,240646,4,63.71012687895965,False
Person_214,Mumbai,60601,764,111179,10,68.31899555883507,True
Person_215,Bangalore,188800,527,242785,14,79.32609010937351,False
Person_216,Mumbai,175992,798,327874,14,93.34565343313518,True
Person_217,Delhi,141767,820,163209,4,75.21920280087109,True
Person_218,Mumbai,196103,438,349418,2,58.043624421267374,False
Person_219,Chennai,124650,575,279731,8,63.95362166731394,False
Person_220,Delhi,186648,590,148653,4,68.42338875967576,False
Person_221,Mumbai,71114,352,130243,7,41.37527627263391,False
Person_222,Mumbai,177671,409,100459,3,55.00091893706727,False
Person_223,Mumbai,172223,303,198529,10,57.948249083637016,False
Person_224,Chennai,40849,346,54238,8,37.91018026858968,False
Person_225,Bangalore,140823,393,229956,12,61.388496720072126,False
Person_226,Chennai,100972,512,185362,1,46.69527553466012,False
Person_227,Bangalore,176938,735,137082,9,82.6388444523976,True
Person_228,Bangalore,53323,807,92776,3,59.75647255756627,True
Person_229,Delhi,138945,504,320912,12,67.63614790625363,False
Person_230,Delhi,64539,680,72170,5,56.82578897320067,True
Person_231,Kolkata,51645,372,86541,5,36.77362599345414,False
Person_232,Delhi,58191,815,47702,11,72.38598924819256,True
Person_233,Chennai,178754,375,232557,9,61.73483244275671,False
Person_234,Chennai,65259,376,125616,14,51.90860211416043,False
Person_235,Chennai,77423,709,166276,2,56.1789726387812,True
Person_236,Delhi,162713,405,195619,1,49.66429946304001,False
Person_237,Delhi,187585,775,153577,1,75.16060763988627,False
Person_238,Chennai,199062,574,145900,12,80.77328415525304,False
Person_239,Bangalore,148448,387,170864,8,56.46526578844704,False
Person_240,Delhi,111951,376,84179,1,40.342479683552135,False
Person_241,Chennai,197652,376,228966,4,57.486108420873514,False
Person_242,Mumbai,136598,741,223545,13,82.65377009838627,True
Person_243,Delhi,164469,839,256361,8,85.45716787092418,True
Person_244,Chennai,190097,544,97418,1,61.949253375189954,False
Person_245,Kolkata,170349,681,377869,11,81.33095418035886,False
Person_246,Bangalore,68718,441,130688,6,44.8225216740927,False
Person_247,Mumbai,128339,667,152688,10,72.77599822617326,True
Person_248,Delhi,50151,383,68397,14,50.05367948226515,False
Person_249,Kolkata,60824,442,124097,10,49.41127628154339,False
Person_250,Delhi,192182,651,247341,5,74.27047399224446,True
Person_251,Delhi,118133,844,162588,12,84.51367657491738,True
Person_252,Mumbai,148883,451,132520,6,57.43809284542395,False
Person_253,Chennai,88570,457,93430,14,60.170709937930766,False
Person_254,Kolkata,72639,745,106391,14,74.72172252328369,True
Person_255,Bangalore,84852,602,91995,1,49.57087319992286,False
Person_256,Mumbai,31038,749,64171,10,63.00123900588206,True
Person_257,Delhi,94029,523,157548,12,62.01494611257387,False
Person_258,Kolkata,56206,342,128913,7,38.550360092125686,False
Person_259,Kolkata,166749,563,89200,11,73.84966158480375,False
Person_260,Chennai,60995,302,47678,14,46.91592339411797,False
Person_261,Mumbai,86833,567,211850,3,50.66640642864267,False
Person_262,Delhi,101509,315,216867,14,53.75903613394527,False
Person_263,Delhi,81164,633,178149,5,56.555369362396114,True
Person_264,Bangalore,183937,763,417439,4,78.19312189935961,False
Person_265,Delhi,83312,358,117796,10,47.84402520491486,False
Person_266,Delhi,77517,476,150942,4,45.3443361751348,False
Person_267,Chennai,34428,362,62565,3,30.74514247453959,False
Person_268,Mumbai,160277,606,312669,5,66.83663601119618,True
Person_269,Delhi,150917,545,283905,12,71.84409879216469,False
Person_270,Delhi,117383,588,183471,5,59.342328852804194,False
Person_271,Delhi,130082,631,182121,9,69.49128596261642,True
Person_272,Bangalore,106549,826,131940,3,68.85973652402494,True
Person_273,Delhi,141995,554,86908,12,71.03492276049434,False
Person_274,Bangalore,57765,809,124533,6,64.82627718741041,True
Person_275,Delhi,163039,762,211289,8,80.71320997880092,True
Person_276,Delhi,113178,498,273581,13,64.8458969939041,False
Person_277,Kolkata,88612,570,106969,12,63.9669272591086,False
Person_278,Mumbai,121527,363,292997,13,58.157339836468196,False
Person_279,Chennai,175737,529,382919,13,76.05529436728057,False
Person_280,Delhi,141308,548,331379,12,70.57890942350924,False
Person_281,Mumbai,193740,545,341857,9,73.98321584518823,False
Person_282,Chennai,168312,456,210519,10,66.3614729267633,False
Person_283,Bangalore,85703,387,117806,12,52.76577754133105,False
Person_284,Delhi,108496,612,85025,6,60.84932831987449,True
Person_285,Chennai,183711,365,118327,13,67.60459276055276,False
Person_286,Bangalore,120962,319,192811,8,48.341479174325,False
Person_287,Kolkata,84766,332,118590,9,45.10418891322138,False
Person_288,Delhi,48308,372,120318,14,49.130111209204095,False
Person_289,Bangalore,73143,642,44589,1,50.16708667993871,False
Person_290,Chennai,111448,432,164909,14,62.132559676801094,False
Person_291,Chennai,118564,354,203517,8,50.04052535160605,False
Person_292,Chennai,148851,360,307892,8,54.937493493874285,False
Person_293,Chennai,165220,819,177809,6,81.53622865050438,True
Person_294,Delhi,138327,571,103337,1,55.77031872777017,False
Person_295,Kolkata,199181,545,142486,13,80.51382706945859,False
Person_296,Chennai,149086,475,87986,13,68.88031409946416,False
Person_297,Mumbai,169970,616,271536,9,74.59341968607283,True
Person_298,Chennai,120799,430,122971,5,50.560721395436154,False
Person_299,Mumbai,31986,401,53215,11,44.10145277873398,False
Person_300,Delhi,41253,609,42724,11,57.72709582139992,True
Person_301,Delhi,153883,591,298267,12,74.99497681917579,False
Person_302,Bangalore,118703,794,89046,1,65.94373277649653,False
Person_303,Mumbai,176703,660,351418,5,72.47753645184976,True
Person_304,Mumbai,107955,637,229472,11,69.38160624702378,True
Person_305,Delhi,184427,309,118860,9,58.70361249517386,False
Person_306,Mumbai,36336,348,44219,4,31.63644603757875,False
Person_307,Kolkata,183329,786,360596,5,80.88341489218502,True
Person_308,Chennai,57575,620,81358,6,53.680123999769194,False
Person_309,Chennai,156010,432,78833,5,55.96115425320645,False
Person_310,Chennai,155279,382,211941,2,48.62458991708427,False
Person_311,Mumbai,108439,356,208850,3,41.496238666103125,False
Person_312,Bangalore,112743,675,198036,2,59.478111953733915,True
Person_313,Bangalore,148852,648,269367,3,64.73596285386232,True
Person_314,Mumbai,181373,570,187928,13,79.31264087324993,False
Person_315,Delhi,170079,782,111451,13,90.08876479871743,True
Person_316,Mumbai,113717,410,103166,1,42.60743664929977,False
Person_317,Chennai,75508,375,90822,10,47.67317347179223,False
Person_318,Bangalore,90210,457,96075,14,60.41676283930457,False
Person_319,Mumbai,152494,831,167169,2,74.61851478740198,True
Person_320,Mumbai,118494,628,82280,1,56.14767015244412,False
Person_321,Chennai,125714,421,265591,11,59.34014674499556,False
Person_322,Kolkata,43178,340,40110,2,29.3352356470927,False
Person_323,Bangalore,103664,466,74716,7,52.96470858881718,False
Person_324,Chennai,117951,322,171663,9,49.49477406549971,False
Person_325,Bangalore,100353,578,96616,11,64.77047279450795,False
Person_326,Chennai,153179,768,326357,4,73.8725473876043,True
Person_327,Mumbai,100752,699,138097,3,60.51941129527722,True
Person_328,Delhi,140066,308,79312,8,50.56063658728644,False
Person_329,Chennai,92922,312,104490,1,33.722809983978486,False
Person_330,Chennai,39560,351,41847,12,43.725192050744695,False
Person_331,Kolkata,70288,508,62133,14,60.4278202166407,False
Person_332,Delhi,53403,849,51982,3,62.2390633734152,True
Person_333,Mumbai,89055,701,45117,6,63.16784533044352,True
Person_334,Chennai,76532,490,185833,2,43.16294095667543,False
Person_335,Chennai,52551,350,45950,11,44.186866142607215,False
Person_336,Kolkata,195382,692,195127,13,88.59091334889102,True
Person_337,Bangalore,138000,599,295780,11,71.65403128899604,False
Person_338,Kolkata,111933,495,58567,7,55.91120767435587,False
Person_339,Bangalore,43720,716,53211,1,50.1056287606037,False
Person_340,Kolkata,129720,719,166871,12,78.89915915955544,True
Person_341,Kolkata,111011,821,181589,1,66.3779199502683,False
Person_342,Kolkata,149538,655,194518,14,80.96493540228796,True
Person_343,Chennai,67868,447,146530,12,53.6193640035969,False
Person_344,Kolkata,187070,664,440040,7,77.12535783428731,False
Person_345,Bangalore,185242,663,257181,2,69.64941819634079,True
Person_346,Mumbai,55131,701,90332,8,60.935293903315255,True
Person_347,Delhi,196782,791,346595,12,93.19591649179362,True
Person_348,Mumbai,171649,528,306227,2,59.66885325723182,False
Person_349,Bangalore,74462,836,133998,9,73.20531536129008,True
Person_350,Chennai,133828,567,192140,5,60.574315200457185,False
Person_351,Delhi,80904,704,111801,8,64.97854584954253,True
Person_352,Kolkata,55070,310,49734,6,35.06899907849935,False
Person_353,Kolkata,165058,619,252014,14,81.17578897109938,True
Person_354,Delhi,195486,425,200975,10,68.61492006495682,False
Person_355,Chennai,196513,605,316992,3,69.35723848694697,True
Person_356,Chennai,136786,810,120325,6,76.74079969210186,True
Person_357,Bangalore,70689,388,136744,12,50.5720167651171,False
Person_358,Mumbai,199940,654,107369,7,78.46803768692622,True
Person_359,Mumbai,83691,651,86985,2,53.707610119368944,False
Person_360,Mumbai,190673,313,163555,9,59.87600808963843,False
Person_361,Chennai,57223,556,117637,3,45.57689247726076,False
Person_362,Kolkata,60329,508,70286,4,44.64793468410834,False
Person_363,Mumbai,81459,580,49966,6,54.9105532479399,False
Person_364,Chennai,166643,742,273241,13,87.22031278741736,True
Person_365,Bangalore,178815,688,123048,10,81.58432054488354,True
Person_366,Delhi,100520,782,143941,14,81.08124246713044,True
Person_367,Mumbai,95806,446,166691,5,47.75214166844191,False
Person_368,Mumbai,162905,578,198923,12,75.58386195889258,False
Person_369,Chennai,45123,820,71587,1,56.43377107590737,False
Person_370,Delhi,111036,733,108912,3,64.06234302559925,True
Person_371,Kolkata,169841,443,131066,2,54.39759493669289,False
Person_372,Bangalore,43764,588,79419,8,52.582818415202965,False
Person_373,Bangalore,177552,685,188772,14,86.93264493042474,True
Person_374,Chennai,54744,313,92249,10,40.91084486525948,False
Person_375,Mumbai,70479,556,151173,3,47.56572007519432,False
Person_376,Chennai,187700,645,283825,3,70.38794538304727,True
Person_377,Mumbai,177578,644,304693,2,67.38192392036558,True
Person_378,Chennai,147239,699,114164,13,81.77967510914006,True
Person_379,Mumbai,78667,506,91347,10,55.85300772439184,False
Person_380,Kolkata,128393,471,111370,12,64.11183106048472,False
Person_381,Delhi,129529,763,189736,12,81.45873829259845,True
Person_382,Delhi,43651,569,90650,6,48.591074854202894,False
Person_383,Bangalore,169252,520,335961,13,74.55292341634964,False
Person_384,Mumbai,58987,451,126997,8,46.80793593311638,False
Person_385,Chennai,141536,482,118141,14,69.58790669405687,False
Person_386,Chennai,88325,698,193800,2,57.167565480359784,True
Person_387,Kolkata,179060,371,125299,9,61.54544819573184,False
Person_388,Chennai,66367,717,134321,5,59.27651852711358,True
Person_389,Kolkata,170942,582,375858,7,69.88210818267103,False
Person_390,Chennai,111199,373,154270,7,48.62461340953011,False
Person_391,Mumbai,178589,654,213082,5,72.40755611195902,True
Person_392,Bangalore,145373,796,358351,2,71.49131155635438,False
Person_393,Chennai,95661,627,172528,14,71.23458867185857,True
Person_394,Delhi,182856,834,268294,5,83.63597904641935,True
Person_395,Delhi,195984,746,341682,14,93.28627478437275,True
Person_396,Chennai,164794,672,85107,3,68.53954179980629,True
Person_397,Mumbai,34034,661,32790,5,51.13140791656761,False
Person_398,Kolkata,175181,392,101791,7,59.34162433158423,False
